ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-10-14,817511.8505793525,617497.7151351769,897313.2244513361,817511.8505793525,817511.8505793525,-58791.87548641824,-58791.87548641824,-58791.87548641824,-57074.662797882585,-57074.662797882585,-57074.662797882585,-1717.2126885356543,-1717.2126885356543,-1717.2126885356543,0.0,0.0,0.0,758719.9750929342
2016-10-15,817763.429891506,812965.918102392,1078227.4839190561,817763.429891506,817763.429891506,129390.39420074396,129390.39420074396,129390.39420074396,134041.40660637352,134041.40660637352,134041.40660637352,-4651.01240562955,-4651.01240562955,-4651.01240562955,0.0,0.0,0.0,947153.82409225
2016-10-16,818015.0092036597,857531.866599363,1134612.518996901,818015.0092036597,818015.0092036597,180944.3930517762,180944.3930517762,180944.3930517762,188391.557047312,188391.557047312,188391.557047312,-7447.163995535777,-7447.163995535777,-7447.163995535777,0.0,0.0,0.0,998959.4022554359
2016-10-17,818266.5885158135,647586.3753664844,929964.5707401751,818266.5885158135,818266.5885158135,-31132.32168045869,-31132.32168045869,-31132.32168045869,-21095.665394713473,-21095.665394713473,-21095.665394713473,-10036.656285745212,-10036.656285745212,-10036.656285745212,0.0,0.0,0.0,787134.2668353547
2016-10-18,818518.1678279671,604638.0594528652,872133.8341536571,818518.1678279671,818518.1678279671,-80523.88436713698,-80523.88436713698,-80523.88436713698,-68169.68115639628,-68169.68115639628,-68169.68115639628,-12354.203210740701,-12354.203210740701,-12354.203210740701,0.0,0.0,0.0,737994.2834608301
2016-10-19,818769.7471401208,620626.9105289266,902119.0758626678,818769.7471401208,818769.7471401208,-58561.81259491663,-58561.81259491663,-58561.81259491663,-44221.55368858178,-44221.55368858178,-44221.55368858178,-14340.25890633485,-14340.25890633485,-14340.25890633485,0.0,0.0,0.0,760207.9345452042
2016-10-20,819021.3264522743,532856.6969796643,804990.2899227282,819021.3264522743,819021.3264522743,-147814.3067221969,-147814.3067221969,-147814.3067221969,-131871.4006155464,-131871.4006155464,-131871.4006155464,-15942.90610665051,-15942.90610665051,-15942.90610665051,0.0,0.0,0.0,671207.0197300775
2016-10-21,819272.9057644282,600866.4666324974,892318.9894037003,819272.9057644282,819272.9057644282,-74194.22050889304,-74194.22050889304,-74194.22050889304,-57074.662798146695,-57074.662798146695,-57074.662798146695,-17119.557710746336,-17119.557710746336,-17119.557710746336,0.0,0.0,0.0,745078.6852555352
2016-10-22,819524.4850765818,785189.0304418138,1069906.6407033599,819524.4850765818,819524.4850765818,116202.99073211267,116202.99073211267,116202.99073211267,134041.40660614747,134041.40660614747,134041.40660614747,-17838.415874034803,-17838.415874034803,-17838.415874034803,0.0,0.0,0.0,935727.4758086945
2016-10-23,819776.0643887355,853151.8293824332,1132854.2658357918,819776.0643887355,819776.0643887355,170311.91785830018,170311.91785830018,170311.91785830018,188391.55704714468,188391.55704714468,188391.55704714468,-18079.639188844456,-18079.639188844456,-18079.639188844456,0.0,0.0,0.0,990087.9822470356
2016-10-24,820027.6437008892,639803.7379893856,920923.1537240532,820027.6437008892,820027.6437008892,-38931.84168785573,-38931.84168785573,-38931.84168785573,-21095.66539481219,-21095.66539481219,-21095.66539481219,-17836.17629304355,-17836.17629304355,-17836.17629304355,0.0,0.0,0.0,781095.8020130334
2016-10-25,820279.2230130429,594511.9211245083,870412.2637432022,820279.2230130429,820279.2230130429,-85283.91453337047,-85283.91453337047,-85283.91453337047,-68169.68115639951,-68169.68115639951,-68169.68115639951,-17114.233376970944,-17114.233376970944,-17114.233376970944,0.0,0.0,0.0,734995.3084796725
2016-10-26,820530.8023251966,613353.3955084182,907029.3056116939,820530.8023251966,820530.8023251966,-60154.90699131292,-60154.90699131292,-60154.90699131292,-44221.55368845786,-44221.55368845786,-44221.55368845786,-15933.353302855054,-15933.353302855054,-15933.353302855054,0.0,0.0,0.0,760375.8953338836
2016-10-27,820782.3816373501,540610.3948822943,803725.7671817032,820782.3816373501,820782.3816373501,-146197.49573734077,-146197.49573734077,-146197.49573734077,-131871.40061539848,-131871.40061539848,-131871.40061539848,-14326.09512194229,-14326.09512194229,-14326.09512194229,0.0,0.0,0.0,674584.8859000093
2016-10-28,821033.9609495038,600956.5760634504,897711.7964459512,821033.9609495038,821033.9609495038,-69411.9771616429,-69411.9771616429,-69411.9771616429,-57074.6627980052,-57074.6627980052,-57074.6627980052,-12337.314363637699,-12337.314363637699,-12337.314363637699,0.0,0.0,0.0,751621.983787861
2016-10-29,821285.5402616576,809179.1998247978,1080149.2414953462,821285.5402616576,821285.5402616576,124018.35035839418,124018.35035839418,124018.35035839418,134041.40660627585,134041.40660627585,134041.40660627585,-10023.056247881674,-10023.056247881674,-10023.056247881674,0.0,0.0,0.0,945303.8906200518
2016-10-30,821537.1195738112,863613.5189295661,1141564.1372552353,821537.1195738112,821537.1195738112,180942.47144879441,180942.47144879441,180942.47144879441,188391.55704708883,188391.55704708883,188391.55704708883,-7449.085598294427,-7449.085598294427,-7449.085598294427,0.0,0.0,0.0,1002479.5910226055
2016-10-31,821788.6988859649,644663.5693809977,929690.7927496107,821788.6988859649,821788.6988859649,-25784.75376526889,-25784.75376526889,-25784.75376526889,-21095.66539491086,-21095.66539491086,-21095.66539491086,-4689.088370358025,-4689.088370358025,-4689.088370358025,0.0,0.0,0.0,796003.945120696
2016-11-01,822040.2781981187,604647.2260299408,898832.6048357738,822040.2781981187,822040.2781981187,-69992.27118269836,-69992.27118269836,-69992.27118269836,-68169.68115635196,-68169.68115635196,-68169.68115635196,-1822.5900263463993,-1822.5900263463993,-1822.5900263463993,0.0,0.0,0.0,752048.0070154204
2016-11-02,822291.8575102723,641924.5742019948,910112.1972950672,822291.8575102723,822291.8575102723,-43154.19886624516,-43154.19886624516,-43154.19886624516,-44221.55368845498,-44221.55368845498,-44221.55368845498,1067.354822209803,1067.354822209803,1067.354822209803,0.0,0.0,0.0,779137.6586440271
2016-11-03,822543.4368224259,547727.7984767845,825184.3788372679,822543.4368224259,822543.4368224259,-127974.76131095379,-127974.76131095379,-127974.76131095379,-131871.40061554918,-131871.40061554918,-131871.40061554918,3896.639304595394,3896.639304595394,3896.639304595394,0.0,0.0,0.0,694568.6755114722
2016-11-04,822795.0161345795,636452.839920437,915304.2184769339,822795.0161345795,822795.0161345795,-50491.983409095454,-50491.983409095454,-50491.983409095454,-57074.66279786368,-57074.66279786368,-57074.66279786368,6582.679388768229,6582.679388768229,6582.679388768229,0.0,0.0,0.0,772303.0327254841
2016-11-05,823046.5954467333,825528.0952639552,1104266.9721508168,823046.5954467333,823046.5954467333,143088.42119889948,143088.42119889948,143088.42119889948,134041.4066064114,134041.4066064114,134041.4066064114,9047.01459248811,9047.01459248811,9047.01459248811,0.0,0.0,0.0,966135.0166456328
2016-11-06,823298.174758887,894957.9162051949,1165790.7192188555,823298.174758887,823298.174758887,199609.4164941461,199609.4164941461,199609.4164941461,188391.55704730534,188391.55704730534,188391.55704730534,11217.859446840825,11217.859446840825,11217.859446840825,0.0,0.0,0.0,1022907.5912530331
2016-11-07,823549.7540710407,663554.283210223,950764.4090599925,823549.7540710407,823549.7540710407,-8063.134709715122,-8063.134709715122,-8063.134709715122,-21095.6653947726,-21095.6653947726,-21095.6653947726,13032.530685057478,13032.530685057478,13032.530685057478,0.0,0.0,0.0,815486.6193613255
2016-11-08,823801.3333831943,624782.9563770373,909958.8510934999,823801.3333831943,823801.3333831943,-53730.004059677565,-53730.004059677565,-53730.004059677565,-68169.68115635517,-68169.68115635517,-68169.68115635517,14439.677096677606,14439.677096677606,14439.677096677606,0.0,0.0,0.0,770071.3293235167
2016-11-09,824052.9126953479,667092.3059514689,931587.1244991143,824052.9126953479,824052.9126953479,-28820.31062225655,-28820.31062225655,-28820.31062225655,-44221.55368856127,-44221.55368856127,-44221.55368856127,15401.2430663047,15401.2430663047,15401.2430663047,0.0,0.0,0.0,795232.6020730913
2016-11-10,824304.4920075017,565088.7751996116,847007.5326636083,824304.4920075017,824304.4920075017,-115977.29769541338,-115977.29769541338,-115977.29769541338,-131871.40061553125,-131871.40061553125,-131871.40061553125,15894.102920117868,15894.102920117868,15894.102920117868,0.0,0.0,0.0,708327.1943120883
2016-11-11,824556.0713196554,642191.7212621844,925776.621188589,824556.0713196554,824556.0713196554,-41163.35160589266,-41163.35160589266,-41163.35160589266,-57074.66279772219,-57074.66279772219,-57074.66279772219,15911.311191829524,15911.311191829524,15911.311191829524,0.0,0.0,0.0,783392.7197137628
2016-11-12,824807.650631809,829429.6520013626,1105965.6675112364,824807.650631809,824807.650631809,149504.33019853255,149504.33019853255,149504.33019853255,134041.40660580946,134041.40660580946,134041.40660580946,15462.923592723082,15462.923592723082,15462.923592723082,0.0,0.0,0.0,974311.9808303416
2016-11-13,825059.2299439625,887288.4232504383,1166766.354417654,825059.2299439625,825059.2299439625,202967.91162938,202967.91162938,202967.91162938,188391.5570471937,188391.5570471937,188391.5570471937,14576.354582186219,14576.354582186219,14576.354582186219,0.0,0.0,0.0,1028027.1415733425
2016-11-14,825310.8092561165,675562.6317366852,958641.737760955,825310.8092561165,825310.8092561165,-7799.41570234261,-7799.41570234261,-7799.41570234261,-21095.66539477802,-21095.66539477802,-21095.66539477802,13296.24969243541,13296.24969243541,13296.24969243541,0.0,0.0,0.0,817511.3935537739
2016-11-15,825562.38856827,626956.6352100794,911142.181507494,825562.38856827,825562.38856827,-56485.81731759805,-56485.81731759805,-56485.81731759805,-68169.68115635838,-68169.68115635838,-68169.68115635838,11683.863838760335,11683.863838760335,11683.863838760335,0.0,0.0,0.0,769076.571250672
2016-11-16,825813.9678804236,649574.6477881416,931940.7077421866,825813.9678804236,825813.9678804236,-34405.60329857492,-34405.60329857492,-34405.60329857492,-44221.55368844926,-44221.55368844926,-44221.55368844926,9815.950389874339,9815.950389874339,9815.950389874339,0.0,0.0,0.0,791408.3645818487
2016-11-17,826065.5471925774,557021.1882896527,842754.8852482566,826065.5471925774,826065.5471925774,-124088.22120506235,-124088.22120506235,-124088.22120506235,-131871.40061538335,-131871.40061538335,-131871.40061538335,7783.1794103210095,7783.1794103210095,7783.1794103210095,0.0,0.0,0.0,701977.325987515
2016-11-18,826317.1265047311,639895.4359149238,912345.2028931719,826317.1265047311,826317.1265047311,-51386.545956094895,-51386.545956094895,-51386.545956094895,-57074.66279798632,-57074.66279798632,-57074.66279798632,5688.116841891423,5688.116841891423,5688.116841891423,0.0,0.0,0.0,774930.5805486363
2016-11-19,826568.7058168848,816523.7693832698,1111861.7282632454,826568.7058168848,826568.7058168848,137684.2156933705,137684.2156933705,137684.2156933705,134041.40660594503,134041.40660594503,134041.40660594503,3642.809087425467,3642.809087425467,3642.809087425467,0.0,0.0,0.0,964252.9215102552
2016-11-20,826820.2851290384,876222.6097774983,1151825.0369869478,826820.2851290384,826820.2851290384,190157.58618629526,190157.58618629526,190157.58618629526,188391.55704713785,188391.55704713785,188391.55704713785,1766.0291391573664,1766.0291391573664,1766.0291391573664,0.0,0.0,0.0,1016977.8713153336
2016-11-21,827071.864441192,671346.0727377819,944996.817525631,827071.864441192,827071.864441192,-20915.414676700326,-20915.414676700326,-20915.414676700326,-21095.665394969972,-21095.665394969972,-21095.665394969972,180.25071826964262,180.25071826964262,180.25071826964262,0.0,0.0,0.0,806156.4497644916
2016-11-22,827323.4437533458,619653.0261045521,900463.9019076243,827323.4437533458,827323.4437533458,-69161.2555960071,-69161.2555960071,-69161.2555960071,-68169.6811563616,-68169.6811563616,-68169.6811563616,-991.5744396454953,-991.5744396454953,-991.5744396454953,0.0,0.0,0.0,758162.1881573386
2016-11-23,827575.0230654995,638704.2258349246,927712.2767275552,827575.0230654995,827575.0230654995,-45850.90795513637,-45850.90795513637,-45850.90795513637,-44221.55368849501,-44221.55368849501,-44221.55368849501,-1629.354266641368,-1629.354266641368,-1629.354266641368,0.0,0.0,0.0,781724.1151103631
2016-11-24,827826.6023776531,544460.9654024581,827542.1701854627,827826.6023776531,827826.6023776531,-133490.62311402196,-133490.62311402196,-133490.62311402196,-131871.40061544976,-131871.40061544976,-131871.40061544976,-1619.222498572216,-1619.222498572216,-1619.222498572216,0.0,0.0,0.0,694335.9792636312
2016-11-25,828078.1816898067,639386.1371983433,909172.6853353574,828078.1816898067,828078.1816898067,-57931.50720139116,-57931.50720139116,-57931.50720139116,-57074.662797802004,-57074.662797802004,-57074.662797802004,-856.8444035891598,-856.8444035891598,-856.8444035891598,0.0,0.0,0.0,770146.6744884156
2016-11-26,828329.7610019604,823669.9148005913,1095035.127221646,828329.7610019604,828329.7610019604,134790.83334287393,134790.83334287393,134790.83334287393,134041.40660608053,134041.40660608053,134041.40660608053,749.4267367933616,749.4267367933616,749.4267367933616,0.0,0.0,0.0,963120.5943448343
2016-11-27,828581.3403141141,867823.2305471312,1169546.2363451084,828581.3403141141,828581.3403141141,191667.18586206707,191667.18586206707,191667.18586206707,188391.55704697056,188391.55704697056,188391.55704697056,3275.6288150965433,3275.6288150965433,3275.6288150965433,0.0,0.0,0.0,1020248.5261761812
2016-11-28,828832.9196262679,675990.5449581558,955024.1629097891,828832.9196262679,828832.9196262679,-14316.077998896002,-14316.077998896002,-14316.077998896002,-21095.665394831703,-21095.665394831703,-21095.665394831703,6779.587395935707,6779.587395935707,6779.587395935707,0.0,0.0,0.0,814516.8416273718
2016-11-29,829084.4989384215,635643.787087513,887113.287508719,829084.4989384215,829084.4989384215,-56870.97702393765,-56870.97702393765,-56870.97702393765,-68169.68115648792,-68169.68115648792,-68169.68115648792,11298.704132550261,11298.704132550261,11298.704132550261,0.0,0.0,0.0,772213.5219144839
2016-11-30,829336.0782505751,665537.1235745617,943026.6544848672,829336.0782505751,829336.0782505751,-27373.35110405702,-27373.35110405702,-27373.35110405702,-44221.55368849214,-44221.55368849214,-44221.55368849214,16848.20258443512,16848.20258443512,16848.20258443512,0.0,0.0,0.0,801962.7271465181
2016-12-01,829587.6575627287,586525.6947846854,859796.7532069648,829587.6575627287,829587.6575627287,-108451.51468770883,-108451.51468770883,-108451.51468770883,-131871.40061543183,-131871.40061543183,-131871.40061543183,23419.885927722993,23419.885927722993,23419.885927722993,0.0,0.0,0.0,721136.1428750199
2016-12-02,829839.2368748825,665148.5892772637,930530.7842130775,829839.2368748825,829839.2368748825,-26093.21432686903,-26093.21432686903,-26093.21432686903,-57074.6627977033,-57074.6627977033,-57074.6627977033,30981.44847083426,30981.44847083426,30981.44847083426,0.0,0.0,0.0,803746.0225480135
2016-12-03,830090.8161870361,871702.8621993125,1143503.4807462387,830090.8161870361,830090.8161870361,173517.77564814285,173517.77564814285,173517.77564814285,134041.40660584735,134041.40660584735,134041.40660584735,39476.36904229544,39476.36904229544,39476.36904229544,0.0,0.0,0.0,1003608.5918351789
2016-12-04,830342.3954991898,930019.4982310185,1208380.964297787,830342.3954991898,830342.3954991898,237215.95661477727,237215.95661477727,237215.95661477727,188391.5570471871,188391.5570471871,188391.5570471871,48824.399567590255,48824.399567590255,48824.399567590255,0.0,0.0,0.0,1067558.352113967
2016-12-05,830593.9748113434,727016.1546723439,1012023.2739932028,830593.9748113434,830593.9748113434,37826.981487228106,37826.981487228106,37826.981487228106,-21095.665394930384,-21095.665394930384,-21095.665394930384,58922.646882158486,58922.646882158486,58922.646882158486,0.0,0.0,0.0,868420.9562985714
2016-12-06,830845.5541234972,695422.8951592278,978193.3342837365,830845.5541234972,830845.5541234972,1477.5492898347088,1477.5492898347088,1477.5492898347088,-68169.68115649113,-68169.68115649113,-68169.68115649113,69647.23044632585,69647.23044632585,69647.23044632585,0.0,0.0,0.0,832323.1034133319
2016-12-07,831097.1334356508,737101.8124059035,1002840.6812324751,831097.1334356508,831097.1334356508,36633.92985297522,36633.92985297522,36633.92985297522,-44221.55368848928,-44221.55368848928,-44221.55368848928,80855.48354146449,80855.48354146449,80855.48354146449,0.0,0.0,0.0,867731.063288626
2016-12-08,831348.7127478045,647655.9532532804,932175.1374260287,831348.7127478045,831348.7127478045,-39482.74947191319,-39482.74947191319,-39482.74947191319,-131871.40061558253,-131871.40061558253,-131871.40061558253,92388.65114366935,92388.65114366935,92388.65114366935,0.0,0.0,0.0,791865.9632758913
2016-12-09,831600.2920599582,737176.1175366457,1017122.6003473848,831600.2920599582,831600.2920599582,47000.36158187847,47000.36158187847,47000.36158187847,-57074.66279824466,-57074.66279824466,-57074.66279824466,104075.02438012313,104075.02438012313,104075.02438012313,0.0,0.0,0.0,878600.6536418367
2016-12-10,831851.871372112,943613.0959329477,1215483.4128442558,831851.871372112,831851.871372112,249774.84624047924,249774.84624047924,249774.84624047924,134041.4066059757,134041.4066059757,134041.4066059757,115733.43963450353,115733.43963450353,115733.43963450353,0.0,0.0,0.0,1081626.717612591
2016-12-11,832103.4506842656,1007845.3601951951,1287814.672916781,832103.4506842656,832103.4506842656,315568.61735650257,315568.61735650257,315568.61735650257,188391.55704707545,188391.55704707545,188391.55704707545,127177.0603094271,127177.0603094271,127177.0603094271,0.0,0.0,0.0,1147672.0680407682
2016-12-12,832355.0299964192,808847.0374509662,1087062.407464976,832355.0299964192,832355.0299964192,117121.68585844224,117121.68585844224,117121.68585844224,-21095.665395122356,-21095.665395122356,-21095.665395122356,138217.3512535646,138217.3512535646,138217.3512535646,0.0,0.0,0.0,949476.7158548614
2016-12-13,832606.6093085728,768232.4586353885,1052237.4325795122,832606.6093085728,832606.6093085728,80498.46898762966,80498.46898762966,80498.46898762966,-68169.68115638204,-68169.68115638204,-68169.68115638204,148668.15014401168,148668.15014401168,148668.15014401168,0.0,0.0,0.0,913105.0782962025
2016-12-14,832858.1886207266,802762.4559351025,1086630.5792242251,832858.1886207266,832858.1886207266,114128.18315865954,114128.18315865954,114128.18315865954,-44221.55368842589,-44221.55368842589,-44221.55368842589,158349.7368470854,158349.7368470854,158349.7368470854,0.0,0.0,0.0,946986.3717793861
2016-12-15,833109.7679328803,730816.5022868173,1025583.2038585802,833109.7679328803,833109.7679328803,35221.40044731971,35221.40044731971,35221.40044731971,-131871.40061543463,-131871.40061543463,-131871.40061543463,167092.80106275433,167092.80106275433,167092.80106275433,0.0,0.0,0.0,868331.1683802
2016-12-16,833361.347245034,817692.2005613298,1090221.947747969,833361.347245034,833361.347245034,117667.54762365973,117667.54762365973,117667.54762365973,-57074.66279814595,-57074.66279814595,-57074.66279814595,174742.21042180568,174742.21042180568,174742.21042180568,0.0,0.0,0.0,951028.8948686937
2016-12-17,833612.9265571876,1011834.6723983135,1283301.6374872893,833612.9265571876,833612.9265571876,315201.892220013,315201.892220013,315201.892220013,134041.40660611127,134041.40660611127,134041.40660611127,181160.48561390175,181160.48561390175,181160.48561390175,0.0,0.0,0.0,1148814.8187772005
2016-12-18,833864.5058693412,1073492.531900885,1345491.523107378,833864.5058693412,833864.5058693412,374622.4530210628,374622.4530210628,374622.4530210628,188391.55704696386,188391.55704696386,188391.55704696386,186230.89597409888,186230.89597409888,186230.89597409888,0.0,0.0,0.0,1208486.958890404
2016-12-19,834116.085181495,859376.5098271905,1133814.910520177,834116.085181495,834116.085181495,168764.43268016717,168764.43268016717,168764.43268016717,-21095.66539512779,-21095.66539512779,-21095.66539512779,189860.09807529495,189860.09807529495,189860.09807529495,0.0,0.0,0.0,1002880.5178616621
2016-12-20,834367.6644936487,814454.3524559211,1108684.3670554832,834367.6644936487,834367.6644936487,123810.56987394858,123810.56987394858,123810.56987394858,-68169.68115655912,-68169.68115655912,-68169.68115655912,191980.2510305077,191980.2510305077,191980.2510305077,0.0,0.0,0.0,958178.2343675973
2016-12-21,834619.2438058023,836665.5407207407,1128661.496321102,834619.2438058023,834619.2438058023,148329.00142951467,148329.00142951467,148329.00142951467,-44221.55368853215,-44221.55368853215,-44221.55368853215,192550.55511804682,192550.55511804682,192550.55511804682,0.0,0.0,0.0,982948.2452353169
2016-12-22,834870.823117956,756129.8372104974,1039726.0506037072,834870.823117956,834870.823117956,59686.77405114433,59686.77405114433,59686.77405114433,-131871.400615501,-131871.400615501,-131871.400615501,191558.17466664538,191558.17466664538,191558.17466664538,0.0,0.0,0.0,894557.5971691004
2016-12-23,835122.4024301097,819769.935316311,1105747.3675285026,835122.4024301097,835122.4024301097,131943.85870836096,131943.85870836096,131943.85870836096,-57074.66279804726,-57074.66279804726,-57074.66279804726,189018.5215064082,189018.5215064082,189018.5215064082,0.0,0.0,0.0,967066.2611384706
2016-12-24,835373.9817422633,1005258.1772329166,1297425.154682331,835373.9817422633,835373.9817422633,319016.29790719884,319016.29790719884,319016.29790719884,134041.40660623962,134041.40660623962,134041.40660623962,184974.89130095925,184974.89130095925,184974.89130095925,0.0,0.0,0.0,1154390.279649462
2016-12-26,835877.1403665707,842851.2766429738,1128822.4256298793,835877.1403665707,835877.1403665707,151586.00875690492,151586.00875690492,151586.00875690492,-21095.665394565996,-21095.665394565996,-21095.665394565996,172681.67415147094,172681.67415147094,172681.67415147094,0.0,0.0,0.0,987463.1491234757
2016-12-27,836128.7196787244,780882.7532815912,1073444.87187006,836128.7196787244,836128.7196787244,96476.36641163121,96476.36641163121,96476.36641163121,-68169.68115645004,-68169.68115645004,-68169.68115645004,164646.04756808124,164646.04756808124,164646.04756808124,0.0,0.0,0.0,932605.0860903556
2016-12-28,836380.298990878,800596.8960719478,1091536.8728147221,836380.298990878,836380.298990878,111307.91082863619,111307.91082863619,111307.91082863619,-44221.55368852928,-44221.55368852928,-44221.55368852928,155529.46451716547,155529.46451716547,155529.46451716547,0.0,0.0,0.0,947688.2098195142
2016-12-29,836631.8783030317,714869.2519507009,990609.2349010321,836631.8783030317,836631.8783030317,13616.610334156858,13616.610334156858,13616.610334156858,-131871.40061556743,-131871.40061556743,-131871.40061556743,145488.0109497243,145488.0109497243,145488.0109497243,0.0,0.0,0.0,850248.4886371886
2016-12-30,836883.4576151855,774063.9590104284,1053263.6909082695,836883.4576151855,836883.4576151855,77616.77700920355,77616.77700920355,77616.77700920355,-57074.66279822577,-57074.66279822577,-57074.66279822577,134691.43980742933,134691.43980742933,134691.43980742933,0.0,0.0,0.0,914500.2346243891
2016-12-31,837135.036927339,959820.8776719939,1229848.2537749626,837135.036927339,837135.036927339,257360.75558756667,257360.75558756667,257360.75558756667,134041.4066060136,134041.4066060136,134041.4066060136,123319.34898155303,123319.34898155303,123319.34898155303,0.0,0.0,0.0,1094495.7925149058
2017-01-01,837386.6162394928,1011188.1042817517,1277098.2575036597,837386.6162394928,837386.6162394928,299948.72492509225,299948.72492509225,299948.72492509225,188391.55704706878,188391.55704706878,188391.55704706878,111557.1678780234,111557.1678780234,111557.1678780234,0.0,0.0,0.0,1137335.341164585
2017-01-02,837638.1955516464,776109.8221904719,1062353.5400031707,837638.1955516464,837638.1955516464,78496.38628996814,78496.38628996814,78496.38628996814,-21095.66539466468,-21095.66539466468,-21095.66539466468,99592.05168463282,99592.05168463282,99592.05168463282,0.0,0.0,0.0,916134.5818416146
2017-01-03,837889.7748638,715734.150499097,987149.4634558596,837889.7748638,837889.7748638,19439.103165962257,19439.103165962257,19439.103165962257,-68169.68115634093,-68169.68115634093,-68169.68115634093,87608.78432230317,87608.78432230317,87608.78432230317,0.0,0.0,0.0,857328.8780297623
2017-01-04,838141.3541759539,730173.4748094612,1006831.6905991732,838141.3541759539,838141.3541759539,31564.23664676694,31564.23664676694,31564.23664676694,-44221.55368863557,-44221.55368863557,-44221.55368863557,75785.7903354025,75785.7903354025,75785.7903354025,0.0,0.0,0.0,869705.5908227208
2017-01-05,838392.9334881074,633692.1038445607,904884.3031567591,838392.9334881074,838392.9334881074,-67580.04795181655,-67580.04795181655,-67580.04795181655,-131871.40061550387,-131871.40061550387,-131871.40061550387,64291.3526636873,64291.3526636873,64291.3526636873,0.0,0.0,0.0,770812.8855362908
2017-01-06,838644.5128002611,697978.038386207,968133.6212595319,838644.5128002611,838644.5128002611,-3794.5353613990633,-3794.5353613990633,-3794.5353613990633,-57074.66279812707,-57074.66279812707,-57074.66279812707,53280.12743672799,53280.12743672799,53280.12743672799,0.0,0.0,0.0,834849.9774388621
2017-01-07,838896.0921124148,875223.6469054202,1146865.0452202181,838896.0921124148,838896.0921124148,176931.44540496636,176931.44540496636,176931.44540496636,134041.40660614194,134041.40660614194,134041.40660614194,42890.03879882441,42890.03879882441,42890.03879882441,0.0,0.0,0.0,1015827.5375173811
2017-01-08,839147.6714245685,932220.4739717068,1196766.8092937889,839147.6714245685,839147.6714245685,221631.18358035304,221631.18358035304,221631.18358035304,188391.55704695714,188391.55704695714,188391.55704695714,33239.626533395836,33239.626533395836,33239.626533395836,0.0,0.0,0.0,1060778.8550049216
2017-01-09,839399.2507367223,688060.9719079119,990468.9970372978,839399.2507367223,839399.2507367223,3330.2417914470025,3330.2417914470025,3330.2417914470025,-21095.665394856653,-21095.665394856653,-21095.665394856653,24425.907186303648,24425.907186303648,24425.907186303648,0.0,0.0,0.0,842729.4925281693
2017-01-10,839650.8300488758,645528.4192061744,927032.726646781,839650.8300488758,839650.8300488758,-51646.885341432506,-51646.885341432506,-51646.885341432506,-68169.68115651801,-68169.68115651801,-68169.68115651801,16522.795815085505,16522.795815085505,16522.795815085505,0.0,0.0,0.0,788003.9447074432
2017-01-11,839902.4093610294,668554.1066711972,948144.6575879764,839902.4093610294,839902.4093610294,-34641.43290867013,-34641.43290867013,-34641.43290867013,-44221.55368846304,-44221.55368846304,-44221.55368846304,9580.120779792911,9580.120779792911,9580.120779792911,0.0,0.0,0.0,805260.9764523592
2017-01-12,840153.9886731831,576623.5158654925,849077.4300514028,840153.9886731831,840153.9886731831,-128248.15208290696,-128248.15208290696,-128248.15208290696,-131871.40061544025,-131871.40061544025,-131871.40061544025,3623.248532533302,3623.248532533302,3623.248532533302,0.0,0.0,0.0,711905.8365902762
2017-01-13,840405.5679853369,653015.7510842751,923062.855444548,840405.5679853369,840405.5679853369,-58421.343225574594,-58421.343225574594,-58421.343225574594,-57074.66279798558,-57074.66279798558,-57074.66279798558,-1346.6804275890163,-1346.6804275890163,-1346.6804275890163,0.0,0.0,0.0,781984.2247597623
2017-01-14,840657.1472974905,821622.3322556067,1110797.1197470243,840657.1472974905,840657.1472974905,128689.48763162448,128689.48763162448,128689.48763162448,134041.40660627032,134041.40660627032,134041.40660627032,-5351.9189746458305,-5351.9189746458305,-5351.9189746458305,0.0,0.0,0.0,969346.634929115
2017-01-15,840908.7266096441,868065.9335264238,1152693.2678475012,840908.7266096441,840908.7266096441,179954.84314745993,179954.84314745993,179954.84314745993,188391.5570469014,188391.5570469014,188391.5570469014,-8436.713899441429,-8436.713899441429,-8436.713899441429,0.0,0.0,0.0,1020863.569757104
2017-01-16,841160.305921798,668643.8786413942,949505.7761332354,841160.305921798,841160.305921798,-31761.049028450194,-31761.049028450194,-31761.049028450194,-21095.665394625095,-21095.665394625095,-21095.665394625095,-10665.383633825099,-10665.383633825099,-10665.383633825099,0.0,0.0,0.0,809399.2568933478
2017-01-17,841411.8852339515,620373.074577248,885989.7526794496,841411.8852339515,841411.8852339515,-80289.61140878209,-80289.61140878209,-80289.61140878209,-68169.68115640889,-68169.68115640889,-68169.68115640889,-12119.930252373206,-12119.930252373206,-12119.930252373206,0.0,0.0,0.0,761122.2738251694
2017-01-18,841663.4645461052,646225.3529068225,934423.0800281562,841663.4645461052,841663.4645461052,-57118.80796781458,-57118.80796781458,-57118.80796781458,-44221.55368856929,-44221.55368856929,-44221.55368856929,-12897.254279245273,-12897.254279245273,-12897.254279245273,0.0,0.0,0.0,784544.6565782906
